kepid,koi_disposition,koi_score,rowid
11394027,CONFIRMED,1,2927
7609553,CANDIDATE,0.917,2928
11395587,CANDIDATE,0.983,2929
11442793,CONFIRMED,0,2930
5520547,CONFIRMED,1,2931
4848424,FALSE POSITIVE,0,2932
8866102,CONFIRMED,1,2933
4143755,CONFIRMED,1,2934
8509442,CANDIDATE,0.9,2935
11244137,CONFIRMED,0.996,2936
6072593,FALSE POSITIVE,0,2937
5865654,CONFIRMED,0.933,2938
3219643,CANDIDATE,0,2939
8546542,CANDIDATE,0.994,2940
8197560,FALSE POSITIVE,0,2941
11200415,FALSE POSITIVE,0,2942
8613535,CANDIDATE,0.552,2943
11259686,CONFIRMED,0.59,2944
11547513,CONFIRMED,1,2945
11547513,CONFIRMED,0.958,2946
11802615,CONFIRMED,1,2947
11442793,CONFIRMED,0.88,2948
10122538,CANDIDATE,0.889,2949
11442793,CONFIRMED,0.999,2950
2445975,FALSE POSITIVE,0,2951
11521793,CONFIRMED,1,2952
11566064,CANDIDATE,1,2953
11566064,CONFIRMED,0.989,2954
6531496,FALSE POSITIVE,0,2955
3848275,CONFIRMED,0.987,2956
12021625,CONFIRMED,1,2957
9777256,FALSE POSITIVE,0,2958
4175630,CONFIRMED,1,2959
7433585,FALSE POSITIVE,0,2960
6665223,FALSE POSITIVE,0,2961
3328080,CONFIRMED,0.983,2962
8430964,CONFIRMED,1,2963
3654719,FALSE POSITIVE,0,2964
6021275,CONFIRMED,0.998,2965
10619142,FALSE POSITIVE,0,2966
12256520,CANDIDATE,0.983,2967
11905011,CONFIRMED,1,2968
12785320,CONFIRMED,1,2969
12785320,CANDIDATE,0.915,2970
2692377,CONFIRMED,1,2971
3742855,FALSE POSITIVE,0,2972
3438975,FALSE POSITIVE,0,2973
11568987,CONFIRMED,1,2974
11568987,CONFIRMED,0.998,2975
11621223,CONFIRMED,1,2976
11624249,CONFIRMED,1,2977
12017140,FALSE POSITIVE,0,2978
10000941,CANDIDATE,1,2979
5702939,FALSE POSITIVE,0,2980
3852655,CONFIRMED,0.996,2981
11255231,FALSE POSITIVE,0,2982
5088536,CONFIRMED,1,2983
6103377,CONFIRMED,0.983,2984
6677841,CANDIDATE,0.94,2985
7106173,CANDIDATE,0.963,2986
7106173,CANDIDATE,0.979,2987
7106173,CANDIDATE,0.673,2988
3324986,FALSE POSITIVE,0,2989
11912932,FALSE POSITIVE,0,2990
8037145,CONFIRMED,1,2991
8162789,CANDIDATE,1,2992
8265218,CANDIDATE,1,2993
8806123,CONFIRMED,0.989,2994
8806123,CONFIRMED,1,2995
10098844,FALSE POSITIVE,0.189,2996
8355239,CONFIRMED,0.999,2997
9210823,FALSE POSITIVE,0,2998
8367113,CONFIRMED,1,2999
8474898,FALSE POSITIVE,0,3000
8558011,CONFIRMED,0.926,3001
7429287,FALSE POSITIVE,0.047,3002
9115800,CONFIRMED,1,3003
9214713,CANDIDATE,0,3004
9478990,CONFIRMED,1,3005
9597411,FALSE POSITIVE,0,3006
6850504,CONFIRMED,0.999,3007
8609450,FALSE POSITIVE,0.174,3008
10934674,CONFIRMED,1,3009
10990886,CONFIRMED,1,3010
11015323,CONFIRMED,1,3011
11134879,CONFIRMED,1,3012
11192998,CONFIRMED,1,3013
9334893,CANDIDATE,0.425,3014
8934495,CONFIRMED,1,3015
9119458,CANDIDATE,0,3016
5866724,CONFIRMED,1,3017
9157634,CONFIRMED,1,3018
9636569,FALSE POSITIVE,0,3019
12406807,CANDIDATE,0.879,3020
8565266,CONFIRMED,1,3021
8616637,CONFIRMED,1,3022
8616637,CONFIRMED,1,3023
8625925,CONFIRMED,1,3024
8822216,CONFIRMED,1,3025
4548011,CANDIDATE,0.676,3026
9967884,FALSE POSITIVE,0,3027
10016874,CANDIDATE,1,3028
10189546,CANDIDATE,1,3029
10189546,CONFIRMED,1,3030
10189546,CONFIRMED,0.995,3031
10748393,FALSE POSITIVE,0.001,3032
11192998,CONFIRMED,1,3033
11192998,CONFIRMED,1,3034
8823868,FALSE POSITIVE,0,3035
11255761,FALSE POSITIVE,0,3036
11497977,CONFIRMED,1,3037
7021681,FALSE POSITIVE,0.122,3038
9941859,CONFIRMED,1,3039
9941859,CONFIRMED,1,3040
9941859,CONFIRMED,1,3041
10068030,FALSE POSITIVE,0,3042
10266615,CONFIRMED,1,3043
6444896,CONFIRMED,0.374,3044
10395543,CANDIDATE,1,3045
8822216,CONFIRMED,0.962,3046
9020160,CONFIRMED,0.989,3047
7941200,CONFIRMED,0.972,3048
9020160,CONFIRMED,0.994,3049
7429287,CANDIDATE,0.971,3050
9020160,CONFIRMED,0.559,3051
10418224,CONFIRMED,1,3052
10616679,CONFIRMED,1,3053
10717241,CONFIRMED,1,3054
10717241,CANDIDATE,0.998,3055
7303287,CANDIDATE,0.343,3056
10843590,CONFIRMED,1,3057
6850504,CONFIRMED,0.963,3058
12061222,CONFIRMED,1,3059
12316431,FALSE POSITIVE,0,3060
12404305,CONFIRMED,1,3061
10212441,FALSE POSITIVE,0.269,3062
12834874,CONFIRMED,1,3063
2557816,CONFIRMED,1,3064
10454313,CONFIRMED,1,3065
10513530,CONFIRMED,1,3066
5866724,CONFIRMED,1,3067
8121310,CANDIDATE,0.812,3068
10513530,CONFIRMED,0.999,3069
10554999,CONFIRMED,1,3070
9076513,CONFIRMED,1,3071
9146018,CONFIRMED,1,3072
9146018,CONFIRMED,1,3073
9146018,CONFIRMED,0.932,3074
9279669,CONFIRMED,1,3075
10843590,CONFIRMED,0.997,3076
10858832,CONFIRMED,1,3077
10937029,CONFIRMED,1,3078
11599038,FALSE POSITIVE,0,3079
10937029,CONFIRMED,0.992,3080
11656302,FALSE POSITIVE,0,3081
2576197,FALSE POSITIVE,0,3082
2576197,FALSE POSITIVE,,3083
3239945,CONFIRMED,1,3084
10387742,FALSE POSITIVE,0.217,3085
10187017,CONFIRMED,1,3086
3239945,CONFIRMED,0,3087
10554999,CONFIRMED,1,3088
10873260,CONFIRMED,1,3089
10965008,CONFIRMED,0.921,3090
10467815,FALSE POSITIVE,0.598,3091
11073351,CONFIRMED,1,3092
11090765,CONFIRMED,1,3093
11246364,FALSE POSITIVE,,3094
9570741,CONFIRMED,1,3095
9607164,CONFIRMED,1,3096
9631762,CONFIRMED,1,3097
6462863,CONFIRMED,0.994,3098
9782691,CONFIRMED,1,3099
11709124,CONFIRMED,1,3100
11709124,CANDIDATE,,3101
11805075,CANDIDATE,0.804,3102
11599038,FALSE POSITIVE,0.471,3103
11824222,CANDIDATE,0,3104
12302530,CONFIRMED,1,3105
11904151,CONFIRMED,0,3106
3239945,CONFIRMED,0.987,3107
3239945,CONFIRMED,0.997,3108
3541800,FALSE POSITIVE,0,3109
3559935,CONFIRMED,1,3110
3834360,FALSE POSITIVE,0,3111
3966801,CONFIRMED,1,3112
11521048,FALSE POSITIVE,0,3113
11656721,CONFIRMED,1,3114
11853905,CONFIRMED,1,3115
5866724,CONFIRMED,1,3116
11669239,CONFIRMED,0.999,3117
11669239,CONFIRMED,0.992,3118
10600261,CONFIRMED,0.9,3119
10656823,CONFIRMED,1,3120
10656823,CONFIRMED,0.999,3121
10676824,CONFIRMED,1,3122
10718726,CONFIRMED,1,3123
12302530,CONFIRMED,1,3124
12470954,CONFIRMED,1,3125
6268648,CANDIDATE,0.991,3126
2438264,CONFIRMED,1,3127
2438264,CONFIRMED,1,3128
3340312,FALSE POSITIVE,0,3129
4049108,FALSE POSITIVE,0,3130
4454752,CONFIRMED,1,3131
8212002,CANDIDATE,0.498,3132
4757437,CONFIRMED,1,3133
10187017,CONFIRMED,1,3134
4757437,CONFIRMED,0.996,3135
11823054,CONFIRMED,1,3136
11823054,CONFIRMED,1,3137
7017274,CANDIDATE,0.57,3138
11913012,FALSE POSITIVE,0,3139
11972666,FALSE POSITIVE,0,3140
12058931,CONFIRMED,1,3141
9782691,CONFIRMED,0.955,3142
9886221,FALSE POSITIVE,0,3143
12366084,CANDIDATE,0.866,3144
9957627,CONFIRMED,1,3145
9958962,CONFIRMED,1,3146
9958962,CONFIRMED,1,3147
3745690,CONFIRMED,0.982,3148
3745690,CONFIRMED,1,3149
9872283,CANDIDATE,0.974,3150
3745690,CONFIRMED,0.868,3151
3833007,CONFIRMED,1,3152
3847138,CONFIRMED,1,3153
4833135,FALSE POSITIVE,,3154
4847534,CONFIRMED,1,3155
4852528,CONFIRMED,1,3156
4852528,CONFIRMED,1,3157
4852528,CONFIRMED,1,3158
4852528,CONFIRMED,1,3159
12058931,CONFIRMED,0.999,3160
12116489,CONFIRMED,1,3161
12600735,CONFIRMED,1,3162
10593626,CONFIRMED,0.881,3163
3437776,FALSE POSITIVE,0,3164
9958962,CONFIRMED,1,3165
10294465,FALSE POSITIVE,,3166
10388286,CONFIRMED,1,3167
10600261,CONFIRMED,1,3168
6462863,CONFIRMED,1,3169
10600261,CONFIRMED,1,3170
11904151,CONFIRMED,0.982,3171
4384675,FALSE POSITIVE,,3172
4633570,CONFIRMED,1,3173
4633570,CONFIRMED,0.895,3174
5021176,FALSE POSITIVE,0,3175
5640085,CONFIRMED,1,3176
5640085,CONFIRMED,0,3177
4852528,CONFIRMED,1,3178
4951877,CANDIDATE,0.998,3179
5282051,FALSE POSITIVE,0,3180
10187017,CONFIRMED,1,3181
5340644,CONFIRMED,1,3182
3437776,FALSE POSITIVE,0,3183
4165473,CONFIRMED,1,3184
4270253,CONFIRMED,1,3185
5544450,CANDIDATE,0.995,3186
4270253,CONFIRMED,1,3187
5122112,FALSE POSITIVE,0.059,3188
10973664,CONFIRMED,1,3189
10973664,CANDIDATE,1,3190
10973664,CONFIRMED,1,3191
9141746,CONFIRMED,0.994,3192
12459913,CONFIRMED,1,3193
6462863,CONFIRMED,0.953,3194
5779852,FALSE POSITIVE,0,3195
6042214,FALSE POSITIVE,0,3196
6200715,FALSE POSITIVE,0,3197
8226050,CANDIDATE,0.949,3198
6291033,CONFIRMED,1,3199
6889235,FALSE POSITIVE,0,3200
6758917,FALSE POSITIVE,0.001,3201
5461440,CONFIRMED,0.932,3202
5689351,CONFIRMED,1,3203
6779260,CANDIDATE,0.976,3204
5689351,CONFIRMED,0.996,3205
5689351,CONFIRMED,1,3206
5689351,CONFIRMED,0.998,3207
5303551,FALSE POSITIVE,0,3208
5443837,CANDIDATE,1,3209
7692093,FALSE POSITIVE,0.146,3210
5709725,CONFIRMED,1,3211
5709725,CONFIRMED,0.97,3212
7700871,FALSE POSITIVE,0,3213
9946525,CONFIRMED,0.963,3214
9946525,CONFIRMED,1,3215
2716853,FALSE POSITIVE,0.04,3216
9946525,CONFIRMED,1,3217
7289157,FALSE POSITIVE,0,3218
2695110,FALSE POSITIVE,0,3219
7098355,CONFIRMED,1,3220
7101828,FALSE POSITIVE,0,3221
2832589,CANDIDATE,1,3222
7269974,CONFIRMED,1,3223
7269974,CONFIRMED,1,3224
7440748,CONFIRMED,1,3225
5689351,CONFIRMED,0.981,3226
5780715,FALSE POSITIVE,0.9,3227
10793172,CANDIDATE,0.949,3228
5812960,CONFIRMED,1,3229
6266741,CONFIRMED,1,3230
10187017,CONFIRMED,1,3231
5738496,FALSE POSITIVE,0,3232
5774349,CONFIRMED,1,3233
10285631,CANDIDATE,0.881,3234
5978361,CONFIRMED,1,3235
6422367,FALSE POSITIVE,,3236
6501635,CONFIRMED,1,3237
3217264,CONFIRMED,1,3238
3217264,CONFIRMED,1,3239
8554498,FALSE POSITIVE,,3240
6850504,CONFIRMED,1,3241
3217264,CONFIRMED,0.997,3242
3342592,FALSE POSITIVE,0,3243
7440748,CONFIRMED,1,3244
7504328,CANDIDATE,0.933,3245
8219268,FALSE POSITIVE,0.029,3246
7977197,CONFIRMED,1,3247
7977197,CONFIRMED,1,3248
7199397,CANDIDATE,1,3249
6266741,CONFIRMED,1,3250
6381846,CONFIRMED,1,3251
4367854,FALSE POSITIVE,0,3252
6381846,CONFIRMED,1,3253
6381846,CONFIRMED,0,3254
6422155,CONFIRMED,1,3255
6665695,CONFIRMED,1,3256
6707833,CONFIRMED,1,3257
9785921,FALSE POSITIVE,0.258,3258
6786037,CONFIRMED,1,3259
6786037,CONFIRMED,1,3260
6786037,CONFIRMED,0.998,3261
4247092,FALSE POSITIVE,0.089,3262
4949751,FALSE POSITIVE,0,3263
10157458,CANDIDATE,0.819,3264
5003117,FALSE POSITIVE,0,3265
5035972,FALSE POSITIVE,0,3266
5218441,FALSE POSITIVE,0,3267
5351250,CONFIRMED,1,3268
8043638,CONFIRMED,1,3269
8261920,CANDIDATE,0.69,3270
8621348,FALSE POSITIVE,0,3271
8773869,FALSE POSITIVE,0,3272
8845205,CONFIRMED,0.001,3273
8890783,CONFIRMED,0.963,3274
8890783,CONFIRMED,1,3275
6716545,CANDIDATE,0.867,3276
6422155,CONFIRMED,1,3277
6422155,CONFIRMED,0.932,3278
6422155,CONFIRMED,0.998,3279
6451936,CONFIRMED,1,3280
6451936,CONFIRMED,1,3281
1723078,CANDIDATE,0.246,3282
8056665,CONFIRMED,0.881,3283
7025846,FALSE POSITIVE,0,3284
7119481,CONFIRMED,0.993,3285
7445445,CONFIRMED,1,3286
7445445,CONFIRMED,1,3287
8397947,FALSE POSITIVE,0.186,3288
5351250,CONFIRMED,1,3289
5351250,CONFIRMED,1,3290
6850504,CONFIRMED,1,3291
5351250,CONFIRMED,1,3292
5444548,CONFIRMED,1,3293
10187017,FALSE POSITIVE,1,3294
8891318,FALSE POSITIVE,,3295
9008220,CANDIDATE,0,3296
9583881,CONFIRMED,1,3297
9589524,CONFIRMED,1,3298
9955262,CANDIDATE,0,3299
8019043,FALSE POSITIVE,0,3300
11775507,FALSE POSITIVE,0.174,3301
10187017,CONFIRMED,1,3302
6838050,CONFIRMED,1,3303
6937692,CONFIRMED,0.996,3304
7602070,FALSE POSITIVE,0,3305
7812179,FALSE POSITIVE,0,3306
1868404,FALSE POSITIVE,0.384,3307
7445445,CONFIRMED,1,3308
7595157,CONFIRMED,1,3309
7595157,CONFIRMED,0.989,3310
8008206,CONFIRMED,1,3311
8008206,CONFIRMED,1,3312
7906892,CANDIDATE,0.989,3313
5449777,FALSE POSITIVE,0,3314
5478055,FALSE POSITIVE,0,3315
5683743,CONFIRMED,0.922,3316
5791986,CONFIRMED,1,3317
5791986,CONFIRMED,1,3318
8320630,CANDIDATE,0.862,3319
9703198,CANDIDATE,1,3320
9844088,CONFIRMED,1,3321
10019643,CONFIRMED,1,3322
10019643,CONFIRMED,0.998,3323
10123064,CONFIRMED,1,3324
5653126,FALSE POSITIVE,0,3325
7840044,FALSE POSITIVE,0,3326
8015907,CONFIRMED,1,3327
8017703,CONFIRMED,1,3328
8017703,CONFIRMED,1,3329
8017703,CONFIRMED,0.996,3330
1995712,FALSE POSITIVE,0,3331
8106610,FALSE POSITIVE,0,3332
8056665,CONFIRMED,0.997,3333
8120608,CONFIRMED,1,3334
8120608,CONFIRMED,1,3335
8120608,CONFIRMED,1,3336
8120608,CONFIRMED,0.999,3337
5872150,FALSE POSITIVE,0,3338
5872150,FALSE POSITIVE,0.017,3339
6289650,CANDIDATE,0.999,3340
6850504,CONFIRMED,0.563,3341
6508221,CONFIRMED,1,3342
11135694,CANDIDATE,0.966,3343
10155434,CONFIRMED,1,3344
10460984,CONFIRMED,1,3345
10460984,CONFIRMED,0.999,3346
10460984,CANDIDATE,1,3347
10460984,CONFIRMED,1,3348
6436505,FALSE POSITIVE,0.368,3349
8022244,CONFIRMED,1,3350
2571238,CONFIRMED,1,3351
8022244,CONFIRMED,1,3352
8037145,CONFIRMED,1,3353
8037145,CONFIRMED,1,3354
2140389,FALSE POSITIVE,0,3355
8193178,CONFIRMED,1,3356
8193178,CONFIRMED,1,3357
8344004,CONFIRMED,1,3358
8344004,CONFIRMED,0.999,3359
8355239,CONFIRMED,1,3360
8216763,CANDIDATE,0.998,3361
6508221,CONFIRMED,0.766,3362
6879865,CANDIDATE,0,3363
7975727,FALSE POSITIVE,0,3364
8219673,FALSE POSITIVE,0,3365
8352537,CONFIRMED,1,3366
3758499,CANDIDATE,0.553,3367
3248033,FALSE POSITIVE,0,3368
9552608,CANDIDATE,0,3369
10577994,CONFIRMED,1,3370
10577994,CONFIRMED,1,3371
10599206,CONFIRMED,1,3372
6768616,FALSE POSITIVE,0.294,3373
10068383,FALSE POSITIVE,0,3374
10157573,FALSE POSITIVE,0.761,3375
10191070,FALSE POSITIVE,0,3376
10221013,CANDIDATE,1,3377
10225800,FALSE POSITIVE,0,3378
2299738,CANDIDATE,0.901,3379
10227020,CONFIRMED,1,3380
4563268,CONFIRMED,0.996,3381
4644604,CONFIRMED,1,3382
4656049,CONFIRMED,1,3383
4659405,FALSE POSITIVE,0,3384
7941635,FALSE POSITIVE,0.376,3385
4742414,CONFIRMED,0.999,3386
7619236,CANDIDATE,,3387
7630229,CANDIDATE,1,3388
7730747,CANDIDATE,1,3389
7764367,CONFIRMED,1,3390
9024857,FALSE POSITIVE,0.005,3391
7906882,CANDIDATE,0.952,3392
7976520,CANDIDATE,1,3393
10227020,CONFIRMED,0.994,3394
10227020,CONFIRMED,1,3395
6678383,CONFIRMED,0.978,3396
2302997,CANDIDATE,0.957,3397
10227020,CONFIRMED,0.992,3398
10259031,FALSE POSITIVE,0,3399
8505215,CANDIDATE,,3400
4827723,CONFIRMED,1,3401
4841374,CONFIRMED,0.999,3402
4861736,FALSE POSITIVE,0,3403
5020319,CONFIRMED,1,3404
5090690,FALSE POSITIVE,0,3405
8161561,CONFIRMED,1,3406
8361905,CONFIRMED,1,3407
12116489,CONFIRMED,0.882,3408
8409588,FALSE POSITIVE,0,3409
11250587,CONFIRMED,1,3410
8480285,CONFIRMED,1,3411
8480285,CONFIRMED,1,3412
10265898,CONFIRMED,1,3413
10265898,CANDIDATE,0.966,3414
2302758,FALSE POSITIVE,0,3415
10265898,CANDIDATE,0.992,3416
10271806,CONFIRMED,1,3417
10271806,CONFIRMED,1,3418
5098444,FALSE POSITIVE,0,3419
5113822,CONFIRMED,1,3420
5113822,CONFIRMED,0.954,3421
5120087,CONFIRMED,1,3422
5121511,CONFIRMED,1,3423
8557374,CONFIRMED,1,3424
8557374,CONFIRMED,1,3425
12600735,CANDIDATE,0.813,3426
8738735,CONFIRMED,0.997,3427
8738735,CONFIRMED,1,3428
8802165,CONFIRMED,1,3429
10271806,CONFIRMED,1,3430
10271806,CONFIRMED,1,3431
5351250,FALSE POSITIVE,0.005,3432
10272442,CONFIRMED,1,3433
10984090,CONFIRMED,0.99,3434
10272442,CANDIDATE,0.974,3435
4055765,CANDIDATE,1,3436
5131180,CANDIDATE,1,3437
5181817,FALSE POSITIVE,0,3438
5309353,FALSE POSITIVE,0,3439
5356593,FALSE POSITIVE,0,3440
8805348,CONFIRMED,1,3441
8869680,FALSE POSITIVE,0.193,3442
10843431,CANDIDATE,0.529,3443
8878187,CONFIRMED,0.955,3444
4914423,CONFIRMED,1,3445
8891278,FALSE POSITIVE,0,3446
10287242,CANDIDATE,1,3447
10340423,CONFIRMED,1,3448
10340423,CONFIRMED,1,3449
10345478,FALSE POSITIVE,0,3450
10358759,CONFIRMED,1,3451
5374854,CONFIRMED,0.886,3452
5374854,CONFIRMED,1,3453
5384802,FALSE POSITIVE,0,3454
5531694,CONFIRMED,1,3455
5596440,CANDIDATE,0,3456
8908102,FALSE POSITIVE,0,3457
8962094,CONFIRMED,1,3458
8962094,CONFIRMED,1,3459
8962094,CONFIRMED,0.997,3460
8962094,CONFIRMED,0.976,3461
10358759,CONFIRMED,1,3462
10386984,CONFIRMED,0.999,3463
9588822,CANDIDATE,0.998,3464
10395381,CONFIRMED,1,3465
10418797,FALSE POSITIVE,0,3466
5613330,CONFIRMED,1,3467
8456679,CANDIDATE,1,3468
5786676,CONFIRMED,1,3469
5796186,FALSE POSITIVE,0,3470
5796675,CONFIRMED,1,3471
9002278,CONFIRMED,1,3472
12306808,FALSE POSITIVE,0,3473
9002278,CONFIRMED,1,3474
9002278,CONFIRMED,0.994,3475
9053112,FALSE POSITIVE,0,3476
4914423,CONFIRMED,1,3477
9162741,FALSE POSITIVE,0,3478
5893123,FALSE POSITIVE,0,3479
5941160,CONFIRMED,1,3480
5941160,CONFIRMED,1,3481
5966154,CONFIRMED,1,3482
5966154,CONFIRMED,0.97,3483
3749508,FALSE POSITIVE,0,3484
9266431,CONFIRMED,1,3485
9300285,FALSE POSITIVE,0,3486
9426071,FALSE POSITIVE,0,3487
9458613,CONFIRMED,1,3488
9458613,CONFIRMED,0.997,3489
10729472,FALSE POSITIVE,0.141,3490
5966660,FALSE POSITIVE,0.001,3491
6020753,CONFIRMED,0.992,3492
8456679,CANDIDATE,0.491,3493
6020753,CONFIRMED,1,3494
6062088,CONFIRMED,1,3495
9458613,CONFIRMED,0.999,3496
9458613,CONFIRMED,1,3497
9458613,CONFIRMED,0.997,3498
9530945,CONFIRMED,1,3499
10610039,CANDIDATE,0.952,3500
4752451,FALSE POSITIVE,0,3501
6062088,CONFIRMED,1,3502
6062088,CONFIRMED,1,3503
6125481,CONFIRMED,0.984,3504
6267535,CONFIRMED,1,3505
1025986,CANDIDATE,0,3506
6347299,CONFIRMED,1,3507
9530945,CONFIRMED,1,3508
9578686,CONFIRMED,1,3509
9590976,CONFIRMED,1,3510
9590976,CONFIRMED,1,3511
11284772,CANDIDATE,0.977,3512
9590976,CONFIRMED,0.999,3513
2441151,FALSE POSITIVE,0,3514
3970233,FALSE POSITIVE,0.027,3515
4832837,CONFIRMED,1,3516
4832837,CANDIDATE,0.917,3517
5014753,FALSE POSITIVE,0.002,3518
5441980,CANDIDATE,1,3519
6347299,CONFIRMED,0.959,3520
6365156,CONFIRMED,1,3521
6425957,CONFIRMED,0.073,3522
1293046,FALSE POSITIVE,0,3523
2444412,CONFIRMED,1,3524
6425957,CONFIRMED,0.008,3525
9597345,CONFIRMED,0.483,3526
9597345,CONFIRMED,0.972,3527
9597345,CONFIRMED,0.772,3528
10972902,CANDIDATE,0.675,3529
9640976,FALSE POSITIVE,0,3530
9640985,FALSE POSITIVE,0,3531
5562784,FALSE POSITIVE,0,3532
5608566,FALSE POSITIVE,0.024,3533
5686174,CONFIRMED,1,3534
6309763,CANDIDATE,1,3535
5903312,FALSE POSITIVE,0,3536
6462863,CONFIRMED,0.999,3537
6442340,CONFIRMED,1,3538
6442340,CONFIRMED,0.999,3539
1434395,FALSE POSITIVE,0.014,3540
6442340,CONFIRMED,1,3541
6685609,CONFIRMED,1,3542
6685609,CONFIRMED,1,3543
9450647,CONFIRMED,1,3544
9702072,CONFIRMED,1,3545
9413156,CANDIDATE,0.573,3546
9834719,FALSE POSITIVE,0,3547
9846348,CANDIDATE,1,3548
9873254,CONFIRMED,1,3549
6587002,CONFIRMED,1,3550
6587002,CONFIRMED,0.998,3551
6960456,FALSE POSITIVE,0,3552
7368664,CONFIRMED,1,3553
8374580,FALSE POSITIVE,0,3554
6685609,CONFIRMED,1,3555
6707835,CONFIRMED,1,3556
2696205,CANDIDATE,0.987,3557
6752502,FALSE POSITIVE,0.001,3558
6805146,FALSE POSITIVE,0.003,3559
10318874,CONFIRMED,1,3560
6960445,FALSE POSITIVE,0,3561
9873254,CONFIRMED,1,3562
9884104,CONFIRMED,1,3563
9884104,CONFIRMED,1,3564
9884104,CONFIRMED,0.997,3565
9950612,CONFIRMED,1,3566
9714696,FALSE POSITIVE,0.928,3567
9846086,FALSE POSITIVE,0,3568
10353968,CONFIRMED,1,3569
10384962,FALSE POSITIVE,0.691,3570
11773022,CONFIRMED,0.978,3571
7033671,CONFIRMED,1,3572
7040629,CONFIRMED,1,3573
2711131,FALSE POSITIVE,0,3574
7040629,CONFIRMED,0.999,3575
7040629,CONFIRMED,0.992,3576
7040629,CONFIRMED,1,3577
9950612,CONFIRMED,0.997,3578
6678383,CONFIRMED,0.999,3579
2308411,FALSE POSITIVE,0.014,3580
9950612,CONFIRMED,0.999,3581
9950612,CONFIRMED,1,3582
9963524,CONFIRMED,1,3583
5780885,CONFIRMED,0.999,3584
11773022,CONFIRMED,1,3585
11773022,CONFIRMED,0.97,3586
12251650,CANDIDATE,0,3587
12417486,CANDIDATE,1,3588
12068975,CONFIRMED,0.284,3589
7115785,CONFIRMED,1,3590
2834805,CANDIDATE,0.76,3591
7115785,CONFIRMED,1,3592
7115785,FALSE POSITIVE,0,3593
7124613,CONFIRMED,1,3594
8711794,CONFIRMED,1,3595
7277317,CONFIRMED,1,3596
2446134,FALSE POSITIVE,0.273,3597
9963524,CONFIRMED,1,3598
9963524,CONFIRMED,1,3599
9963524,CONFIRMED,1,3600
9964801,CONFIRMED,1,3601
9965439,CONFIRMED,0.995,3602
2569995,CANDIDATE,0,3603
12068975,CONFIRMED,0.985,3604
12068975,CONFIRMED,0.973,3605
12068975,CONFIRMED,0.992,3606
3541946,CONFIRMED,1,3607
3541946,CONFIRMED,0.999,3608
10264660,CONFIRMED,0.994,3609
7385509,FALSE POSITIVE,0,3610
7447200,CONFIRMED,0.378,3611
7447200,CONFIRMED,1,3612
7466863,FALSE POSITIVE,0,3613
7509886,CONFIRMED,1,3614
7509886,CONFIRMED,1,3615
10002866,CONFIRMED,1,3616
10002866,CONFIRMED,1,3617
6678383,CONFIRMED,1,3618
10002866,CONFIRMED,1,3619
2577353,CANDIDATE,0.872,3620
10005020,FALSE POSITIVE,0,3621
3541946,CONFIRMED,1,3622
4449034,FALSE POSITIVE,1,3623
4478168,CONFIRMED,1,3624
4478168,CANDIDATE,0.994,3625
2854839,FALSE POSITIVE,0.325,3626
4563268,CONFIRMED,1,3627
7515212,CONFIRMED,0.995,3628
7515212,CONFIRMED,0.767,3629
7529266,CONFIRMED,0.999,3630
11553706,FALSE POSITIVE,0,3631
2449053,FALSE POSITIVE,0,3632
10489525,FALSE POSITIVE,0,3633
7598128,FALSE POSITIVE,0,3634
11858979,FALSE POSITIVE,0,3635
5900390,FALSE POSITIVE,0,3636
5444334,FALSE POSITIVE,0,3637
10139620,FALSE POSITIVE,,3638
8686373,CONFIRMED,0.988,3639
5386264,FALSE POSITIVE,0,3640
3867615,CONFIRMED,0.927,3641
3218844,FALSE POSITIVE,0.147,3642
7256914,CANDIDATE,0.982,3643
7256914,CANDIDATE,0.972,3644
3542222,FALSE POSITIVE,0,3645
6871071,CANDIDATE,0.895,3646
5530112,CONFIRMED,1,3647
6226908,CONFIRMED,0.402,3648
5906694,CONFIRMED,0.909,3649
10186945,FALSE POSITIVE,0,3650
4636565,FALSE POSITIVE,0,3651
9956082,CONFIRMED,0.987,3652
3241647,FALSE POSITIVE,0,3653
7761585,FALSE POSITIVE,,3654
3241248,FALSE POSITIVE,0,3655
9716302,FALSE POSITIVE,0,3656
2708286,FALSE POSITIVE,0,3657
6755944,CONFIRMED,1,3658
10419797,FALSE POSITIVE,0,3659
6515335,FALSE POSITIVE,,3660
7777471,FALSE POSITIVE,0,3661
10294509,FALSE POSITIVE,0,3662
3112129,CANDIDATE,0.999,3663
3003019,FALSE POSITIVE,0,3664
9334893,CONFIRMED,0.989,3665
3103212,CANDIDATE,1,3666
10000941,CONFIRMED,0.999,3667
9455677,CONFIRMED,0.995,3668
6871071,CANDIDATE,,3669
7690855,FALSE POSITIVE,0,3670
5649837,FALSE POSITIVE,0,3671
10141938,FALSE POSITIVE,,3672
8029197,FALSE POSITIVE,0,3673
12257886,FALSE POSITIVE,0,3674
10875007,CANDIDATE,0.961,3675
10875007,CANDIDATE,0.994,3676
11465651,CONFIRMED,1,3677
5036480,FALSE POSITIVE,0,3678
10275077,FALSE POSITIVE,,3679
6592832,FALSE POSITIVE,0.019,3680
8524346,FALSE POSITIVE,0,3681
3937814,CONFIRMED,0.82,3682
5551228,FALSE POSITIVE,0,3683
5471271,FALSE POSITIVE,0,3684
