kepid,koi_disposition,koi_period,koi_time0bk,koi_duration
7670617,FALSE POSITIVE,24.70361995,136.13429,6.9719
8367298,FALSE POSITIVE,5.1348689,134.236,48.69
8374499,FALSE POSITIVE,5.251918489,136.74098,5.59653
8378656,FALSE POSITIVE,3.62944008,134.701164,5.94104
8378922,FALSE POSITIVE,43.26330502,150.3780757,10.0915
8379547,FALSE POSITIVE,6.042029838,132.205367,8.0666
8381592,FALSE POSITIVE,2.892087553,133.201742,3.16757
8382339,FALSE POSITIVE,5.40597608,131.61052,2.79
8394475,CANDIDATE,3.64049242,134.96786,1.194
8398290,FALSE POSITIVE,0.510804497,131.88057,2.539
9328864,FALSE POSITIVE,0.645850521,131.88911,1.2082
9334490,FALSE POSITIVE,18.84497113,149.94759,4.9442
9340411,CANDIDATE,5.1581317,131.7314,7.773
9344623,FALSE POSITIVE,14.75947767,139.7828128,9.7746
9353182,FALSE POSITIVE,10.47625827,136.5282906,7.77203
9357275,FALSE POSITIVE,1.588298157,132.1833032,4.37027
9357375,FALSE POSITIVE,1.58826263,132.19139,2.655
9392702,FALSE POSITIVE,3.909314318,131.8944811,5.36124
9394920,FALSE POSITIVE,1.38385822,132.762,1
8524110,FALSE POSITIVE,0.79708975,131.8481,3.301
10163067,CANDIDATE,25.9136674,131.8232,10.498
10164018,FALSE POSITIVE,8.5412411,131.6163,3.654
10189523,FALSE POSITIVE,1.013922622,132.414157,1.6393
10198109,FALSE POSITIVE,17.91874306,146.3929572,4.36387
10208759,FALSE POSITIVE,2.287515702,132.3567704,10.0879
10214328,FALSE POSITIVE,659.2907,254.33,22.106
10215422,FALSE POSITIVE,24.84708721,154.1275658,7.28274
10257903,FALSE POSITIVE,0.85574731,131.8240876,2.01
10258558,FALSE POSITIVE,20.86785566,136.4038679,5.73122
11240948,FALSE POSITIVE,3.401949837,134.6247,16.5797
11241560,CANDIDATE,6.96197304,135.55021,2.806
11244571,CANDIDATE,7.8935324,133.8053,3.444
11250867,FALSE POSITIVE,2.252822538,131.6331462,3.41062
11251058,FALSE POSITIVE,2.25284817,131.6206,3.069
11282568,CANDIDATE,1.320499473,132.61488,1.184
11285625,FALSE POSITIVE,5.39525573,131.542553,7.8377
11286311,CANDIDATE,13.1538409,143.31,11.56
4732015,FALSE POSITIVE,0.939740093,131.7401,3.682
8043638,CANDIDATE,36.0484798,150.0591,5.763
11176166,CANDIDATE,4.2742605,133.0463,2.687
9214712,FALSE POSITIVE,265.299451,326.26375,4.563
9214715,FALSE POSITIVE,265.310499,326.24511,4.013
7838906,FALSE POSITIVE,35.4261827,161.164,4.393
1026032,FALSE POSITIVE,8.460438928,133.7744903,4.73492
1293379,CANDIDATE,27.556452,132.1916,8.23
3973504,FALSE POSITIVE,4.318726936,131.605675,2.67349
4042088,FALSE POSITIVE,3.22598684,134.7245837,1.67
4055092,FALSE POSITIVE,76.45315813,133.986308,5.1822
4067549,FALSE POSITIVE,7.698431197,137.868033,5.43677
4069063,FALSE POSITIVE,0.504296702,131.905285,1.4145
4069213,FALSE POSITIVE,5.194256813,134.5723735,7.25775
4075064,FALSE POSITIVE,61.42252657,161.2406686,3.76585
4076061,CANDIDATE,566.28176,440.2605,20.39
4076952,FALSE POSITIVE,9.761172507,133.7034265,11.4007
5036530,FALSE POSITIVE,1.36513839,132.0907941,1.86
5036538,FALSE POSITIVE,1.061008464,132.5213941,2.8029
5038469,FALSE POSITIVE,1.36840167,131.5320332,4.58
5039687,FALSE POSITIVE,5.8957069,136.3002,56.84
5042785,FALSE POSITIVE,1.67473779,132.7799,5.67
5078879,FALSE POSITIVE,1.039370613,131.62419,1.0713
5080346,FALSE POSITIVE,2.31169425,132.3203,8.689
5080652,FALSE POSITIVE,2.072177815,133.095727,4.54864
5894972,FALSE POSITIVE,3.34328534,134.8451,27.29
5951140,CANDIDATE,0.52740121,131.6718,4.807
5952309,FALSE POSITIVE,0.905678252,132.19647,1.249
5952457,FALSE POSITIVE,0.905672916,132.20453,1
5962514,FALSE POSITIVE,0.790046373,132.1225,4.9939
5962716,FALSE POSITIVE,1.804591904,132.3963298,3.85009
5966732,CANDIDATE,1.400903699,131.84562,0.883
5977541,FALSE POSITIVE,1.14073528,132.5852,2.394
5977804,FALSE POSITIVE,3.31976683,131.7956,4.523
6792124,FALSE POSITIVE,0.52880817,131.67844,2.2865
6804648,FALSE POSITIVE,0.700606479,131.59767,0.993
6806632,FALSE POSITIVE,9.469191607,140.9753434,9.55999
6841577,FALSE POSITIVE,15.53753378,140.2734399,5.8262
6842345,CANDIDATE,17.3816224,142.4067834,2.73456
6852488,FALSE POSITIVE,2.172042913,131.764641,8.0331
6853172,CANDIDATE,28.655498,157.1618,8.58
6859546,CANDIDATE,13.4450174,137.24788,2.118
8460634,FALSE POSITIVE,6.35216475,134.1982,3.251
7671594,FALSE POSITIVE,0.705174384,131.694866,1.11196
7677005,FALSE POSITIVE,38.05814006,142.4101791,8.82403
7687365,CANDIDATE,26.1556767,154.35223,1.542
7691527,FALSE POSITIVE,4.800232532,135.7829072,3.57105
7695445,FALSE POSITIVE,1.74336627,132.8574,10.405
7700500,CANDIDATE,4.60687717,133.8738,2.295
7700578,FALSE POSITIVE,1.507100589,132.09322,5.8097
7707736,FALSE POSITIVE,0.758355704,131.863972,4.4135
7733540,FALSE POSITIVE,0.77258608,131.7134714,2.7
8411947,FALSE POSITIVE,0.898837525,132.13405,3.5342
8414159,FALSE POSITIVE,11.9311316,142.8536843,5.56983
8414216,FALSE POSITIVE,11.93137992,142.82366,3.639
8415863,FALSE POSITIVE,27.5338034,147.2410009,3.96227
8423903,FALSE POSITIVE,12.4964346,132.0358,84.32
8429450,FALSE POSITIVE,1.352576807,132.0374311,5.49531
8442795,CANDIDATE,502.20642,162.9131,9.39
8443812,CANDIDATE,8.3613732,139.2515,3.649
8445775,FALSE POSITIVE,13.25413407,136.3679147,4.34991
9397900,CANDIDATE,10.5113779,140.9553,4.74
9411943,FALSE POSITIVE,1.922009494,132.161285,3.101
9412462,FALSE POSITIVE,10.18657875,132.5289587,10.6304
9418994,FALSE POSITIVE,32.00381564,136.49482,4.31197
9451096,FALSE POSITIVE,1.250390814,131.7337519,3.7184
9458266,CANDIDATE,1.58487898,132.69772,1.791
9466042,FALSE POSITIVE,9.2742685,133.599,13.39
9468296,FALSE POSITIVE,5.748815953,132.28021,1.9216
10264202,FALSE POSITIVE,0.517573708,131.5161551,2.23102
10264293,CANDIDATE,20.9525604,146.3809,3.986
10268809,FALSE POSITIVE,24.70932686,138.996552,5.0698
10274244,FALSE POSITIVE,13.68369259,135.2108067,4.22504
10275887,FALSE POSITIVE,9.726748645,139.4774644,19.4093
10290021,CANDIDATE,3.72920972,131.9326,5.012
10290447,FALSE POSITIVE,0.691561191,131.6477,5.23
10292465,FALSE POSITIVE,1.35337091,131.936954,2.2396
10294608,FALSE POSITIVE,1.854491777,132.4915806,5.14771
11287726,FALSE POSITIVE,4.737713268,132.325253,6.384
11288492,CANDIDATE,5.704593,134.40102,1.149
11288772,CANDIDATE,1.36752316,131.77163,1.208
11295085,FALSE POSITIVE,2.49777454,133.7602628,5.241
11296724,CANDIDATE,1.9997244,131.93045,1.976
11350389,FALSE POSITIVE,1.51264208,132.025984,1.871
11356602,FALSE POSITIVE,323.2575,191.3655,17.26
11358392,FALSE POSITIVE,0.984971822,132.402887,1.64247
1433531,FALSE POSITIVE,567.71329,436.4746,12.85
1717528,FALSE POSITIVE,9.31392071,135.7783,0.971
1871483,CANDIDATE,14.137062,136.69826,2.264
2012722,FALSE POSITIVE,2.32539968,132.12985,16.791
2013883,FALSE POSITIVE,0.764597756,131.69552,1.119
2161949,CANDIDATE,4.78113942,131.7043,2.733
2161949,CANDIDATE,7.18864064,133.14566,2.364
2162994,FALSE POSITIVE,4.101595158,132.6324315,6.10362
2167444,FALSE POSITIVE,2.43574046,133.47404,22.25
4078693,FALSE POSITIVE,2.756536015,133.025652,1.5908
4142768,FALSE POSITIVE,13.99585365,131.65924,5.0308
4149684,FALSE POSITIVE,4.320850062,132.4183917,4.26661
4150703,FALSE POSITIVE,8.6532378,134.3027,2.974
4157488,FALSE POSITIVE,5.197420145,132.5674705,6.78534
4160669,FALSE POSITIVE,2.183517999,132.692938,4.2703
4171955,FALSE POSITIVE,383.61248,254.3616,12.263
4174507,FALSE POSITIVE,1.945914237,133.042081,2.8712
5083138,CANDIDATE,27.122801,141.9673,5.255
5083252,FALSE POSITIVE,2.500560859,131.6761907,7.5902
5087223,CANDIDATE,5.62241111,132.74702,1.185
5091075,FALSE POSITIVE,1.25625738,131.7577,9.726
5091614,FALSE POSITIVE,21.14245855,138.3916328,5.17846
5092799,CANDIDATE,11.2901559,135.3964,10.475
5092799,CANDIDATE,28.24753303,136.0869137,13.2
5094301,FALSE POSITIVE,0.99519559,132.4712,2.293
5983348,FALSE POSITIVE,25.15078845,150.345557,7.72717
5990753,FALSE POSITIVE,7.21636091,133.88924,2.218
6019971,CANDIDATE,7.1356633,135.09646,1.789
6029130,FALSE POSITIVE,12.59165638,134.7421233,5.53385
6035335,FALSE POSITIVE,1.044408447,132.31116,3.633
6041511,FALSE POSITIVE,0.97705114,132.1871,2.33
6042116,FALSE POSITIVE,5.407157086,136.5956575,5.8919
6042663,FALSE POSITIVE,30.97176647,151.5322506,8.31171
6044064,FALSE POSITIVE,5.06318803,133.707285,13.8913
6859813,FALSE POSITIVE,10.88242209,132.6767451,5.51934
6863840,FALSE POSITIVE,1.926366998,131.7468446,3.98088
6864569,FALSE POSITIVE,2.325185422,133.265218,7.2871
6864706,CANDIDATE,14.5909249,142.72,1.591
6864859,FALSE POSITIVE,40.87784199,158.3207395,9.88456
6867219,CANDIDATE,11.8496351,140.3663,3.319
6877673,FALSE POSITIVE,36.75892725,156.0924573,15.5723
6877871,FALSE POSITIVE,0.536869783,131.84557,4.164
6878408,CANDIDATE,455.62395,581.8806,13.07
7741048,FALSE POSITIVE,0.843400322,131.57039,1.7606
7751562,FALSE POSITIVE,17.04215521,142.4257555,7.80412
7755741,FALSE POSITIVE,0.874236216,131.7986,2.352
7755741,CANDIDATE,1.75173647,132.2995,5.122
7769072,FALSE POSITIVE,0.60886299,132.0506751,1.27896
7769815,FALSE POSITIVE,4.43529675,134.7488,2.117
7777365,FALSE POSITIVE,0.88512187,131.8821,3.349
7798259,FALSE POSITIVE,1.734221252,132.833439,2.4577
8453191,FALSE POSITIVE,5.776764285,131.5421677,6.99715
8453324,FALSE POSITIVE,1.26227317,132.0407385,3.30141
8479107,FALSE POSITIVE,0.76757669,131.819082,2.04757
8479386,FALSE POSITIVE,5.860377067,134.8440004,10.4634
8488876,FALSE POSITIVE,5.801881299,136.9821453,4.21133
8504570,FALSE POSITIVE,4.00770453,134.8009815,5.50884
8509346,FALSE POSITIVE,6.099032889,135.5223947,4.82208
8517433,FALSE POSITIVE,0.652956712,131.52361,0.627
9474222,FALSE POSITIVE,13.69179001,133.7914664,5.64674
9474969,FALSE POSITIVE,21.57050843,151.7931354,13.8604
9480398,CANDIDATE,407.14656,509.257,23.26
9490342,CANDIDATE,487.83894,606.1226,32.77
9509207,FALSE POSITIVE,14.19984009,135.748091,5.98531
9513168,CANDIDATE,6.853888,136.5231,2.561
9520700,FALSE POSITIVE,2.136834989,133.617975,4.34882
9529294,FALSE POSITIVE,2.51690133,133.49353,2.521
12116489,CANDIDATE,7.34672485,134.5155,2.136
10296163,FALSE POSITIVE,9.296746368,135.6856399,6.88069
10330495,FALSE POSITIVE,18.0600782,138.611105,11.5759
10332789,FALSE POSITIVE,18.74072534,135.2072208,5.19791
10340228,FALSE POSITIVE,0.93371313,131.5534,2.971
10341787,FALSE POSITIVE,0.93373716,132.46828,5.015
10342097,FALSE POSITIVE,0.933735579,131.53509,3.892
10345862,FALSE POSITIVE,58.28819056,135.87642,21.6014
10346522,FALSE POSITIVE,3.989144446,132.572437,20.7947
10352603,FALSE POSITIVE,32.77897303,136.182037,19.1378
11359305,FALSE POSITIVE,28.48710734,132.872485,3.77887
11391181,FALSE POSITIVE,8.61733907,139.0692516,4.05563
11401869,FALSE POSITIVE,2.16146908,131.8342,3.643
11409698,FALSE POSITIVE,10.26782676,139.1769796,6.02685
11411639,CANDIDATE,6.933574,134.558,2.43
11455795,FALSE POSITIVE,1.057335679,131.792007,1.5795
11457191,FALSE POSITIVE,1.149198426,131.817374,4.1603
11462556,FALSE POSITIVE,2.50012775,131.5829,28.2
2283362,CANDIDATE,0.673141323,131.68751,0.921
2301068,CANDIDATE,8.60965352,134.38829,2.218
2305372,FALSE POSITIVE,1.40469182,131.552084,6.26327
2306740,FALSE POSITIVE,10.30698279,143.7331641,11.4277
2308957,FALSE POSITIVE,1.109841858,132.1655985,8.11952
2422820,CANDIDATE,13.8911152,137.3481,5.062
2437452,FALSE POSITIVE,7.234965722,134.582307,7.0245
2437804,FALSE POSITIVE,7.45301717,131.77618,3.685
2438061,FALSE POSITIVE,2.442941283,132.011468,4.1847
4180396,FALSE POSITIVE,3.684337918,132.61121,2.1931
4245897,FALSE POSITIVE,11.2570616,140.81576,29.059
4252226,FALSE POSITIVE,21.85896329,151.2628164,6.32492
4261960,FALSE POSITIVE,1.461270059,131.78154,16.467
4269252,FALSE POSITIVE,9.4022333,134.8876,2.79
4274071,CANDIDATE,6.76890076,133.07724,3.616
4281895,FALSE POSITIVE,9.543584955,137.7738831,3.72007
4282390,CANDIDATE,1.96134311,132.30563,11.856
5095269,FALSE POSITIVE,18.61195725,133.8661994,4.24721
5097278,FALSE POSITIVE,0.73240662,131.5735,4.33
5098757,FALSE POSITIVE,2.954598,134.3663,24.79
5111801,FALSE POSITIVE,0.562006231,132.0289,3.496
5112198,FALSE POSITIVE,3.21559054,133.5375,16.261
5113809,FALSE POSITIVE,1.547426532,132.8859128,16.1346
5115178,FALSE POSITIVE,12.8517221,132.8395131,5.71731
5115379,FALSE POSITIVE,4.2055797,132.1233,19.4
5115688,CANDIDATE,486.77832,529.0865,15.29
6045093,CANDIDATE,28.2682167,135.5505,1.355
6046311,FALSE POSITIVE,0.957476003,131.91263,0.6624
6048106,FALSE POSITIVE,1.559360638,132.53955,5.4458
6048255,FALSE POSITIVE,0.57627248,132.0811,1.75
6057750,CANDIDATE,1.6037058,131.9529,9.067
6060580,FALSE POSITIVE,2.313367981,133.1999763,2.42645
6063448,FALSE POSITIVE,76.01811375,139.943296,13.4849
6066107,FALSE POSITIVE,0.82883944,132.013443,1.83
8391983,CANDIDATE,0.70965042,131.97695,1.318
6890618,FALSE POSITIVE,1.574063832,133.05514,5.6357
6925263,FALSE POSITIVE,2.51989935,133.7109,1.55
6927629,FALSE POSITIVE,3.867613816,135.3438766,5.36467
6929016,FALSE POSITIVE,0.733726452,132.02005,2.309
6936977,FALSE POSITIVE,36.47311505,159.7666622,2.91005
6939670,FALSE POSITIVE,4.238855579,135.201464,5.2235
6947623,CANDIDATE,3.62657392,133.57658,1.791
6947837,FALSE POSITIVE,1.17033848,132.4153,11.56
6949550,FALSE POSITIVE,7.841066931,136.5883392,5.47901
7811211,CANDIDATE,0.902403563,131.827273,1.7129
7812893,CANDIDATE,8.7998722,136.37744,1.153
7816680,FALSE POSITIVE,4.292599454,131.7702811,4.73293
7816935,CANDIDATE,6.87778029,133.04176,3.199
7838639,FALSE POSITIVE,2.113197701,132.3310213,3.46341
7846730,FALSE POSITIVE,11.02822674,136.96732,8.275
7847927,FALSE POSITIVE,70.37626987,151.228445,6.4205
7868967,CANDIDATE,12.9489256,142.445,2.162
8526387,FALSE POSITIVE,0.772803664,131.70354,1.368
8543278,FALSE POSITIVE,7.549299761,135.0113297,2.46338
8552500,FALSE POSITIVE,0.530972263,131.7212,3.653
8552540,FALSE POSITIVE,0.530967171,131.725385,3.8102
8553788,FALSE POSITIVE,1.606163631,131.6342249,4.92516
8553907,FALSE POSITIVE,42.03209608,133.581119,11.6768
8559796,FALSE POSITIVE,0.619303759,131.5539456,6.6038
8559863,FALSE POSITIVE,22.47049437,143.284831,7.39097
8489260,CANDIDATE,130.235324,218.2719,5.678
9529856,FALSE POSITIVE,37.48222388,155.8400132,4.81451
9536048,FALSE POSITIVE,3.71186243,132.6486,1.032
9540450,FALSE POSITIVE,1.077358008,131.600551,3.6713
9540675,FALSE POSITIVE,3.55643514,133.5696,8.529
9541163,FALSE POSITIVE,0.5366497,131.71771,2.887
9541567,FALSE POSITIVE,1.12284501,131.671908,0.95
9569866,FALSE POSITIVE,1.480324075,131.7556963,3.20209
9579192,FALSE POSITIVE,12.08353781,139.6155998,7.90317
8540376,CONFIRMED,10.692115,141.116,4.657
10363300,FALSE POSITIVE,0.934926138,132.1779461,3.1925
10388451,CANDIDATE,17.1677675,142.9943,2.975
10396708,CANDIDATE,8.50207749,132.36121,3.057
10407047,FALSE POSITIVE,0.93374699,131.52406,6.168
10407430,FALSE POSITIVE,0.933759404,131.50294,3.491
10407464,FALSE POSITIVE,0.93373711,131.5293,3.151
10417704,FALSE POSITIVE,3.0082548,132.68976,2.38
10420279,FALSE POSITIVE,45.43324862,159.870473,14.242
10422852,FALSE POSITIVE,1.398890216,132.16558,4.9641
11495989,CANDIDATE,1.322475635,132.66777,5.307
11499757,FALSE POSITIVE,12.31440232,134.2520931,5.8903
11501774,FALSE POSITIVE,0.691823991,131.57,5.965
11502172,FALSE POSITIVE,25.4318614,135.619194,5.23771
11502179,FALSE POSITIVE,3.98855869,135.129,1.467
11506235,FALSE POSITIVE,20.41305242,140.0167643,4.4621
11551652,CANDIDATE,3.773744,131.8309,15.2
11560382,FALSE POSITIVE,0.527679032,131.81119,1.395
11560431,FALSE POSITIVE,0.527673075,131.8234533,1.3693
2438062,FALSE POSITIVE,2.44295727,132.00292,4.0656
2438517,FALSE POSITIVE,3.31587688,131.50648,3.152
2442084,FALSE POSITIVE,49.78861301,175.192714,7.41807
2449245,CANDIDATE,18.1772927,145.8085,4.703
2450716,FALSE POSITIVE,1.38607973,131.5931,8.7
2557350,CANDIDATE,3.09872834,134.39281,1.89
2557430,FALSE POSITIVE,0.648868342,131.842892,2.82428
2568971,FALSE POSITIVE,5.088582739,134.055128,7.6066
4284147,FALSE POSITIVE,1.1611022,132.2174,2.48
4349935,FALSE POSITIVE,0.792023257,131.92896,3.2604
4352168,FALSE POSITIVE,10.64374377,134.9422857,6.29783
4356621,FALSE POSITIVE,1.7317958,132.8964,2.924
4357985,FALSE POSITIVE,8.65298599,136.67132,1.549
4367544,FALSE POSITIVE,1.19563447,131.5506,5.3934
4372410,FALSE POSITIVE,0.550537628,131.6623478,1.216
4372620,CANDIDATE,19.9310602,145.7465,8.48
4372961,FALSE POSITIVE,2.53470797,132.88117,20.143
5119143,FALSE POSITIVE,0.530799654,131.68727,3.487
5125048,FALSE POSITIVE,0.56818769,132.06643,2
5126627,FALSE POSITIVE,1.0094779,131.6463,3.72
5130890,FALSE POSITIVE,0.91057795,131.5209695,2.73
5164794,FALSE POSITIVE,1.0429419,131.966,7.22
5171707,CANDIDATE,0.813998812,132.1244,0.675
5172274,FALSE POSITIVE,6.12650913,133.2391,15.43
5174492,FALSE POSITIVE,0.720589427,131.9829699,4.329
6068947,FALSE POSITIVE,0.573036404,120.5159138,1.3176
6103049,FALSE POSITIVE,0.643171495,131.8893076,2.31285
6109688,FALSE POSITIVE,14.08677696,140.287018,10.1279
6111011,CANDIDATE,14.7639145,133.532,3.14
6128141,FALSE POSITIVE,1.872620976,132.727701,1.7626
6128245,CANDIDATE,1.118510435,131.60882,1.111
6131659,FALSE POSITIVE,17.52782681,144.5700534,5.78491
6146838,FALSE POSITIVE,27.46721731,143.6727101,4.17961
6950275,FALSE POSITIVE,40.879068,163.4056,6.562
6953219,FALSE POSITIVE,0.566802325,131.79626,1.842
6956176,CANDIDATE,2.64185268,131.9331,1.76
6962018,FALSE POSITIVE,0.634946497,132.074576,2.40541
6965293,FALSE POSITIVE,5.077746556,134.63539,3.1718
6967430,FALSE POSITIVE,2.00383703,132.8086,3.473
7009828,FALSE POSITIVE,5.321224925,135.125071,7.48973
7025851,FALSE POSITIVE,2.340534383,132.74718,4.43017
7870250,FALSE POSITIVE,0.580724809,131.72956,1.82
7871395,FALSE POSITIVE,501.0764745,143.2445125,3.21
7885518,FALSE POSITIVE,1.72933255,132.5413,3.631
7885570,FALSE POSITIVE,1.729338354,132.536976,6.8524
7886329,FALSE POSITIVE,0.567493852,131.9916219,1.35349
7902204,CANDIDATE,2.54031121,133.77849,1.83
7919653,FALSE POSITIVE,2.105238039,132.675463,5.23595
7938468,FALSE POSITIVE,7.226944171,136.163008,23.0124
8560861,FALSE POSITIVE,31.9733117,133.867225,13.2105
8565900,FALSE POSITIVE,1.64125844,131.9294,4.51
8566113,CANDIDATE,1.371587993,131.80506,12.901
8569819,FALSE POSITIVE,20.84991961,137.5588347,13.7687
8574270,FALSE POSITIVE,15.12021253,139.6966549,3.50007
8581658,FALSE POSITIVE,3.481657589,134.1835162,4.75315
8590527,FALSE POSITIVE,0.739769962,131.9671179,1.95901
8604993,FALSE POSITIVE,6.570421193,134.01948,4.4698
8608490,FALSE POSITIVE,0.541405029,131.933523,2.7481
9579789,FALSE POSITIVE,2.17814186,132.02946,1.988
9581498,FALSE POSITIVE,10.54884842,140.3874343,1.17
9588862,CANDIDATE,5.89773974,133.42423,2.243
9592855,FALSE POSITIVE,0.609662423,131.946514,4.24033
9596064,CANDIDATE,1.74145041,132.0107,1.712
9596187,FALSE POSITIVE,0.953299962,131.699309,1.69478
9596892,CANDIDATE,20.2944118,148.08554,0.357
9597095,FALSE POSITIVE,2.745640575,131.707795,3.04508
10450504,CANDIDATE,17.9908273,141.92539,1.436
10454401,FALSE POSITIVE,12.18072127,139.3460044,4.15602
10462826,FALSE POSITIVE,50.4670244,132.009484,8.96181
10464199,CANDIDATE,198.11309,175.3243,15.59
10468514,FALSE POSITIVE,0.84986054,132.0547,1.3875
10471113,FALSE POSITIVE,0.933728196,131.5336,3.441
10481054,FALSE POSITIVE,2.03742712,131.5592,3.939
10486425,FALSE POSITIVE,5.274819905,136.708908,4.6688
11560447,FALSE POSITIVE,0.527678272,131.8133693,2.33166
11601357,FALSE POSITIVE,3.55027051,133.7711,1.879
11602794,CANDIDATE,5.70509519,136.20183,1.58
11615481,FALSE POSITIVE,65.4317194,144.171343,12.2384
11616200,FALSE POSITIVE,1.718649321,132.21092,3.94095
11616631,FALSE POSITIVE,7.2949175,136.0798,41.04
11616663,FALSE POSITIVE,7.2935801,136.2546,40.02
11618798,FALSE POSITIVE,42.9261364,138.5107,2.578
2570505,FALSE POSITIVE,1.89129338,132.6698,5.677
2570767,FALSE POSITIVE,1.89124453,132.6958,5.08
2571075,FALSE POSITIVE,1.89134201,132.6744,4.674
2576692,FALSE POSITIVE,87.87826191,194.105106,12.8138
2580872,FALSE POSITIVE,15.92663277,145.5519669,7.42888
2583777,FALSE POSITIVE,0.958116585,132.052919,2.3496
2693092,FALSE POSITIVE,39.8415229,168.1412318,8.79024
2708156,FALSE POSITIVE,1.891268461,132.6833032,8.24958
2708172,FALSE POSITIVE,1.89114441,132.7545,8.724
4375101,FALSE POSITIVE,61.25964956,140.698649,12.1777
4380283,FALSE POSITIVE,0.872359598,132.0311474,3.74512
4384793,FALSE POSITIVE,374.318792,431.5127,5.96
4445630,FALSE POSITIVE,5.627911313,133.1491782,7.08223
4446411,FALSE POSITIVE,0.62927655,132.015321,0.9698
4454219,FALSE POSITIVE,1.22578134,131.6062,2.235
4456622,FALSE POSITIVE,0.751408792,131.948266,2.2974
4482738,FALSE POSITIVE,0.866344816,132.06358,1.9188
4484312,FALSE POSITIVE,2.24294107,133.47862,2.532
5174920,FALSE POSITIVE,0.950487062,131.73468,2.9283
5181455,FALSE POSITIVE,5.579631021,133.5534687,3.38646
5193386,FALSE POSITIVE,21.37831102,157.804933,21.7174
5193439,CANDIDATE,129.847318,240.6812,13.057
5196851,FALSE POSITIVE,0.541396363,131.5974,2.384
5199978,FALSE POSITIVE,0.550509602,131.86731,1.1836
5211470,FALSE POSITIVE,2.404293523,132.755943,4.4649
5215508,CANDIDATE,0.8867443,131.899639,3.16
6147573,FALSE POSITIVE,25.83683127,137.3641956,6.32201
6152521,FALSE POSITIVE,0.94895231,131.85772,3.952
6185717,FALSE POSITIVE,11.70220393,139.4312652,2.75173
6187508,CANDIDATE,2.28494301,132.92343,1.01
6205460,FALSE POSITIVE,3.722775537,136.515472,14.3309
6206751,FALSE POSITIVE,1.245342215,132.220019,4.40308
6207053,FALSE POSITIVE,0.604755462,131.84831,1.3741
6209225,CANDIDATE,439.21978,523.3139,9.392
6220470,FALSE POSITIVE,8.144135648,136.5054788,8.88876
7031132,FALSE POSITIVE,0.566795196,131.80925,2.18
7031732,FALSE POSITIVE,0.566798827,131.81946,3.662
7031767,FALSE POSITIVE,0.56678012,131.8499,3.257
7031948,FALSE POSITIVE,0.566800113,131.81731,3.315
7031992,FALSE POSITIVE,0.56679293,131.83103,3.814
7032117,FALSE POSITIVE,0.566809491,131.79695,3.156
7032174,FALSE POSITIVE,0.566799218,131.81553,4.227
7032383,FALSE POSITIVE,0.566797404,131.83652,4.109
7939761,CANDIDATE,22.2548897,142.2563,13.454
7943535,FALSE POSITIVE,4.719336335,133.514832,2.83787
7947631,FALSE POSITIVE,1.258274109,132.7042523,1.92467
7950775,FALSE POSITIVE,8.966610607,138.5745618,4.01883
7955301,FALSE POSITIVE,15.32763411,134.92291,6.0662
7960295,FALSE POSITIVE,2.10413487,132.63638,4.2269
7960547,FALSE POSITIVE,6.767341062,135.2655184,4.49213
7967100,FALSE POSITIVE,1.92730001,132.36067,18.812
8610483,FALSE POSITIVE,48.79936881,160.196299,8.80873
8613446,CANDIDATE,1.01485981,131.6159,1.65
8618226,FALSE POSITIVE,5.882036054,131.7687637,5.16326
8621026,FALSE POSITIVE,4.059428737,133.1885651,5.26926
8624860,CANDIDATE,15.3902613,140.8602,3.431
8625408,CANDIDATE,279.036565,246.6289,31.92
8686442,CANDIDATE,26.8552365,146.688,2.185
8690001,FALSE POSITIVE,19.35954117,134.25201,12.8464
8693536,CANDIDATE,16.2347636,139.9705,4.2
9597854,FALSE POSITIVE,1.287097944,132.37957,1.94
9602431,FALSE POSITIVE,3.5565617,133.522,6.691
9602538,FALSE POSITIVE,3.55646511,133.5549,4.72
9630640,FALSE POSITIVE,3.661895766,132.5316735,35.6374
9635520,CANDIDATE,2.3518268,134.352,5.797
9635529,FALSE POSITIVE,2.35195525,131.9168815,5.98883
9637299,FALSE POSITIVE,1.882438182,132.7396834,3.50695
9639106,CANDIDATE,3.57944367,133.46198,1.869
9640123,CANDIDATE,8.2553499,135.17,3.959
10490960,FALSE POSITIVE,5.682410334,133.6376552,5.33373
10491031,FALSE POSITIVE,2.199069234,133.0633498,6.30646
10535807,FALSE POSITIVE,1.481655821,132.699429,3.4913
10535858,FALSE POSITIVE,0.93370968,131.5714,3.356
10546063,CANDIDATE,10.6982275,140.6793,3.198
10547685,FALSE POSITIVE,1.388509353,131.786298,2.84811
10549576,FALSE POSITIVE,9.089355023,139.083714,6.4006
10552700,FALSE POSITIVE,0.94808587,131.93348,8.03
11619964,FALSE POSITIVE,10.36855269,132.718439,4.37878
11650543,CANDIDATE,7.20558084,138.3055,2.997
11651105,FALSE POSITIVE,13.8602646,139.4033,74.26
11662440,FALSE POSITIVE,13.63948043,144.531439,3.12422
11671646,CANDIDATE,392.50115,498.8298,9.88
11672354,CANDIDATE,5.29655591,131.8704,3.93
11704044,FALSE POSITIVE,6.882686062,134.052302,5.47323
11706658,FALSE POSITIVE,1.407937865,132.26921,1.585
2708445,FALSE POSITIVE,1.89117723,132.7285,6.986
2708614,FALSE POSITIVE,52.884577,147.01058,7.892
